game_date,player_id,player_name,card_type,card_min
2024-02-03,TurnbullJordan19941030,Jordan Turnbull,yellow,
2024-02-10,JenningsConnor19911029,Connor Jennings,yellow,
2024-02-10,ApterRob20030423,Rob Apter,yellow,
2024-02-10,DaviesTom19920418,Tom Davies,yellow,
2024-02-13,SaundersHarvey19970720,Harvey Saunders,yellow,
2024-02-13,HawkesJosh19990128,Josh Hawkes,yellow,
2024-02-13,MorrisKieron19940603,Kieron Morris,yellow,
2024-02-13,LewisPaul19941217,Paul Lewis,yellow,
2024-02-13,HendryRegan19980121,Regan Hendry,yellow,
2024-02-17,TurnbullJordan19941030,Jordan Turnbull,yellow,
2024-02-24,TurnbullJordan19941030,Jordan Turnbull,yellow,
2024-02-24,DaviesTom19920418,Tom Davies,yellow,
2024-02-27,MerrieChris19981102,Chris Merrie,yellow,
2024-02-27,NorrisJames20030404,James Norris,yellow,
2024-02-27,NorrisLuke19930603,Luke Norris,yellow,
2024-03-02,WalkerBrad19960425,Brad Walker,yellow,
2024-03-02,JenningsConnor19911029,Connor Jennings,yellow,
2024-03-02,SaundersHarvey19970720,Harvey Saunders,yellow,
2024-03-09,MerrieChris19981102,Chris Merrie,yellow,
2024-03-09,McGeeLuke19950902,Luke McGee,yellow,
2024-03-09,HendryRegan19980121,Regan Hendry,yellow,
2024-03-12,WalkerBrad19960425,Brad Walker,yellow,
2024-03-12,YarneyJosef19971008,Josef Yarney,yellow,
2024-03-16,YarneyJosef19971008,Josef Yarney,yellow,
2024-03-16,HendryRegan19980121,Regan Hendry,yellow,
2024-03-23,JenningsConnor19911029,Connor Jennings,yellow,
2024-03-29,PikeDan20020109,Dan Pike,yellow,
2024-03-29,NorrisLuke19930603,Luke Norris,yellow,
2024-03-29,ApterRob20030423,Rob Apter,yellow,
2024-04-01,JenningsConnor19911029,Connor Jennings,yellow,
2024-04-01,HendryRegan19980121,Regan Hendry,yellow,
2024-04-06,OConnorLee20000728,Lee O'Connor,yellow,
2024-04-06,DaviesTom19920418,Tom Davies,yellow,
2024-04-13,HawkesJosh19990128,Josh Hawkes,yellow,
2024-04-13,OConnorLee20000728,Lee O'Connor,yellow,
2024-08-10,DaviesTom19920418,Tom Davies,yellow,
2024-08-13,WoodConnor19960717,Connor Wood,yellow,
2024-08-17,WalkerBrad19960425,Brad Walker,yellow,
2024-08-17,NormanCameron19951012,Cameron Norman,yellow,
2024-08-17,WoodConnor19960717,Connor Wood,yellow,
2024-08-17,OConnorLee20000728,Lee O'Connor,yellow,
2024-08-20,DavisonJosh19990916,Josh Davison,yellow,
2024-08-20,SolomonSol20010317,Sol Solomon,yellow,
2024-08-24,TurnbullJordan19941030,Jordan Turnbull,yellow,
2024-08-24,DavisonJosh19990916,Josh Davison,yellow,
2024-08-27,DaviesTom19920418,Tom Davies,yellow,
